ticker,name,open,high,low,close,prev_close,volume
6576,逸達,81.0,81.5,79.5,80.6,80.8,96
6577,勁豐,68.2,68.2,67.8,67.9,68.2,34
6578,達邦蛋白,19.3,19.45,18.85,19.1,19.0,51
6584,南俊國際,333.5,338.0,313.5,322.5,332.0,1816
6588,東典光電,53.1,54.7,48.65,50.5,51.4,7547
6590,普鴻,75.5,75.5,75.5,75.5,76.6,1
6593,台灣銘板,39.5,39.7,39.4,39.4,39.65,17
6596,寬宏藝術,142.5,143.5,139.5,140.5,142.5,335
6597,立誠,58.0,58.2,58.0,58.2,58.2,5
6603,富強鑫,26.5,27.8,26.3,27.3,26.150000000000002,6372
6609,瀧澤科,37.2,38.0,36.6,37.3,37.199999999999996,207
6612,奈米醫材,80.5,80.5,78.9,79.0,80.5,36
6613,朋億*,192.0,193.0,188.5,192.5,191.5,175
6615,慧智,30.5,30.5,30.25,30.25,30.25,7
6616,特昇-KY,9.59,9.68,9.43,9.62,9.559999999999999,13
6617,共信-KY,89.9,91.0,87.1,87.2,90.5,240
6624,萬年清,59.7,62.9,59.7,61.7,62.0,373
6629,泰金-KY,130.5,130.5,126.5,127.5,129.5,14
6637,醫影,78.1,78.2,77.7,77.8,78.39999999999999,36
6640,均華,610.0,611.0,593.0,600.0,622.0,175
6642,富致,51.7,52.2,51.4,51.9,51.8,94
6643,M31,397.0,399.5,386.0,390.0,397.5,555
6649,台生材,46.9,47.55,46.8,47.3,47.75,66
6651,全宇昕,78.3,79.2,78.2,78.9,78.30000000000001,60
6654,天正國際,87.0,87.5,86.8,87.5,88.8,8
6661,威健生技,18.45,18.5,18.45,18.5,18.45,9
6662,樂斯科,30.65,31.0,30.65,31.0,31.4,4
6664,群翊,306.0,313.5,297.5,313.5,304.0,1381
6667,信紘科,277.0,281.5,270.0,276.0,278.0,1617
6679,鈺太,178.5,179.0,173.0,177.0,180.0,195
6680,鑫創電子,64.4,64.4,58.1,59.8,64.39999999999999,70
6683,雍智科技,436.5,446.0,419.0,425.0,437.0,622
6684,安格,52.0,52.2,50.5,51.5,51.8,128
6690,安碁資訊,173.0,173.5,169.0,170.0,171.5,24
6692,進能服,30.6,31.0,30.05,30.05,30.3,74
6693,廣閎科,79.0,79.0,76.7,78.6,78.5,149
